order_id,order_date,ship_date,customer_name,segment,region,product_name,category,sub_category,quantity,revenue,discount,profit
CA-2017-129021,2017-08-23,2017-08-26,Patrick O'Brill,Consumer,South,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,Furnishings,2,2.784,0.2,0.4176
CA-2017-129021,2017-08-23,2017-08-26,Patrick O'Brill,Consumer,South,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Office Supplies,Paper,5,8.72,0.2,2.943
CA-2014-123253,2014-08-22,2014-08-25,Deanra Eno,Home Office,East,Faber Castell Col-Erase Pencils,Office Supplies,Art,1,3.912,0.2,1.0269
CA-2016-121601,2016-10-04,2016-10-04,Mary O'Rourke,Consumer,Central,Laser & Ink Jet Business Envelopes,Office Supplies,Envelopes,7,59.752,0.2,19.4194
CA-2014-162278,2014-10-26,2014-10-30,Angele Hood,Consumer,West,Tenex Chairmats For Use With Carpeted Floors,Furniture,Furnishings,4,63.92,0.0,3.196
CA-2014-162278,2014-10-26,2014-10-30,Angele Hood,Consumer,West,Vtech CS6719,Technology,Phones,5,383.96,0.2,38.396
CA-2016-161095,2016-06-28,2016-06-28,Chris Selesnick,Corporate,West,Recycled Pressboard Report Cover with Reinforced Top Hinge,Office Supplies,Binders,3,7.752,0.2,2.8101
CA-2016-161095,2016-06-28,2016-06-28,Chris Selesnick,Corporate,West,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,2,33.568,0.2,11.7488
CA-2014-125829,2014-11-04,2014-11-11,William Brown,Consumer,West,Polycom SoundPoint Pro SE-225 Corded phone,Technology,Phones,7,666.344,0.2,66.6344
CA-2014-125829,2014-11-04,2014-11-11,William Brown,Consumer,West,"Bevis Round Conference Table Top, X-Base",Furniture,Tables,4,573.728,0.2,-64.5444
CA-2014-125829,2014-11-04,2014-11-11,William Brown,Consumer,West,Cardinal EasyOpen D-Ring Binders,Office Supplies,Binders,3,21.936,0.2,8.226
CA-2014-125829,2014-11-04,2014-11-11,William Brown,Consumer,West,Xerox 2000,Office Supplies,Paper,3,19.44,0.0,9.3312
CA-2014-125829,2014-11-04,2014-11-11,William Brown,Consumer,West,Hewlett-Packard Deskjet D4360 Printer,Technology,Machines,4,447.968,0.2,139.99
CA-2014-123127,2014-09-08,2014-09-12,Stefania Perrino,Corporate,East,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances,2,16.78,0.0,4.195
CA-2015-115945,2015-06-25,2015-07-01,Alan Barnes,Consumer,West,Staples in misc. colors,Office Supplies,Art,2,20.96,0.0,5.24
CA-2015-115945,2015-06-25,2015-07-01,Alan Barnes,Consumer,West,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,3,88.752,0.2,27.735
CA-2015-115945,2015-06-25,2015-07-01,Alan Barnes,Consumer,West,Tennsco Regal Shelving Units,Office Supplies,Storage,3,304.23,0.0,9.1269
CA-2015-136735,2015-07-26,2015-08-02,Helen Andreada,Consumer,West,Airmail Envelopes,Office Supplies,Envelopes,2,167.86,0.0,78.8942
US-2017-136189,2017-12-07,2017-12-11,Debra Catini,Consumer,South,DAX Wood Document Frame.,Furniture,Furnishings,6,82.38,0.0,25.5378
CA-2014-152345,2014-12-29,2015-01-03,Shui Tom,Consumer,West,Mediabridge Sport Armband iPhone 5s,Technology,Phones,3,23.976,0.2,-5.6943
CA-2014-152345,2014-12-29,2015-01-03,Shui Tom,Consumer,West,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage,1,33.29,0.0,7.9896
US-2015-147662,2015-02-14,2015-02-19,Karl Braun,Consumer,East,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders,2,14.952,0.7,-11.9616
US-2015-147662,2015-02-14,2015-02-19,Karl Braun,Consumer,East,Google Nexus 5,Technology,Phones,3,323.982,0.4,-80.9955
US-2015-147662,2015-02-14,2015-02-19,Karl Braun,Consumer,East,Acco Hanging Data Binders,Office Supplies,Binders,2,2.286,0.7,-1.6764
US-2015-147662,2015-02-14,2015-02-19,Karl Braun,Consumer,East,Newell 315,Office Supplies,Art,3,14.352,0.2,0.897
US-2015-147662,2015-02-14,2015-02-19,Karl Braun,Consumer,East,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology,Accessories,3,71.976,0.2,0.8997
CA-2016-153346,2016-01-25,2016-01-27,Todd Boyes,Corporate,East,"Dixon Ticonderoga Maple Cedar Pencil, #2",Office Supplies,Art,3,9.21,0.0,2.3025
CA-2016-153346,2016-01-25,2016-01-27,Todd Boyes,Corporate,East,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Office Supplies,Paper,5,18.0,0.0,8.28
CA-2017-118360,2017-04-01,2017-04-07,John Castell,Consumer,East,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Office Supplies,Paper,9,42.93,0.0,19.3185
CA-2017-149853,2017-10-03,2017-10-09,Patrick O'Brill,Consumer,South,Xerox 208,Office Supplies,Paper,3,15.552,0.2,5.4432
CA-2017-149853,2017-10-03,2017-10-09,Patrick O'Brill,Consumer,South,Hoover Portapower Portable Vacuum,Office Supplies,Appliances,5,17.92,0.2,1.12
CA-2017-107909,2017-09-01,2017-09-06,Sung Shariari,Consumer,West,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,Accessories,1,19.99,0.0,6.7966
CA-2017-107909,2017-09-01,2017-09-06,Sung Shariari,Consumer,West,Avery Metallic Poly Binders,Office Supplies,Binders,5,22.92,0.2,8.022
CA-2015-112375,2015-12-21,2015-12-27,Roger Demir,Consumer,South,Memorex Micro Travel Drive 4 GB,Technology,Accessories,6,50.88,0.2,14.628
CA-2015-112375,2015-12-21,2015-12-27,Roger Demir,Consumer,South,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Office Supplies,Envelopes,2,27.312,0.2,9.2178
CA-2015-154795,2015-12-20,2015-12-24,Gary Zandusky,Consumer,West,#6 3/4 Gummed Flap White Envelopes,Office Supplies,Envelopes,1,7.92,0.2,2.772
CA-2015-154795,2015-12-20,2015-12-24,Gary Zandusky,Consumer,West,Nu-Dell Float Frame 11 x 14 1/2,Furniture,Furnishings,2,14.368,0.2,3.9512
CA-2015-125234,2015-11-27,2015-12-01,Steve Nguyen,Home Office,West,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,3,107.97,0.0,22.6737
CA-2015-125234,2015-11-27,2015-12-01,Steve Nguyen,Home Office,West,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Office Supplies,Paper,3,113.82,0.0,53.4954
CA-2017-133501,2017-08-27,2017-09-01,Dana Kaydos,Consumer,South,Xerox 217,Office Supplies,Paper,1,5.184,0.2,1.8144
US-2014-129609,2014-03-22,2014-03-22,Vivian Mathis,Consumer,Central,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Art,2,16.28,0.0,6.512
CA-2017-130309,2017-12-17,2017-12-21,Giulietta Baptist,Consumer,South,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,3,544.38,0.0,157.8702
CA-2017-105410,2017-03-19,2017-03-22,Natalie DeCherney,Consumer,West,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Binders,6,19.824,0.2,6.6906
CA-2017-105410,2017-03-19,2017-03-22,Natalie DeCherney,Consumer,West,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,Technology,Phones,6,657.504,0.2,-131.5008
CA-2017-105410,2017-03-19,2017-03-22,Natalie DeCherney,Consumer,West,Logitech K350 2.4Ghz Wireless Keyboard,Technology,Accessories,2,99.54,0.0,10.9494
CA-2017-105410,2017-03-19,2017-03-22,Natalie DeCherney,Consumer,West,Logitech Wireless Marathon Mouse M705,Technology,Accessories,4,199.96,0.0,85.9828
CA-2016-120355,2016-09-18,2016-09-25,Magdelene Morse,Consumer,East,Global Leather Executive Chair,Furniture,Chairs,2,631.782,0.1,140.396
CA-2016-120355,2016-09-18,2016-09-25,Magdelene Morse,Consumer,East,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,3,60.72,0.0,26.1096
CA-2017-169894,2017-11-24,2017-11-29,Mark Van Huff,Consumer,West,GBC Recycled Grain Textured Covers,Office Supplies,Binders,2,20.724,0.7,-15.1976
CA-2017-169894,2017-11-24,2017-11-29,Mark Van Huff,Consumer,West,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,Storage,8,415.872,0.2,-41.5872
US-2017-100482,2017-04-11,2017-04-15,Jack Lebron,Consumer,East,Sterilite Officeware Hinged File Box,Office Supplies,Storage,2,16.768,0.2,1.4672
US-2017-100482,2017-04-11,2017-04-15,Jack Lebron,Consumer,East,Kingston Digital DataTraveler 32GB USB 2.0,Technology,Accessories,2,27.12,0.2,-4.746
CA-2017-107748,2017-12-10,2017-12-12,Alex Grayson,Consumer,West,Jackery Bar Premium Fast-charging Portable Charger,Technology,Phones,4,95.84,0.2,34.742
CA-2017-107748,2017-12-10,2017-12-12,Alex Grayson,Consumer,West,Xerox 225,Office Supplies,Paper,2,12.96,0.0,6.2208
CA-2017-153654,2017-11-24,2017-11-26,Michael Dominguez,Corporate,South,Avery Durable Slant Ring Binders,Office Supplies,Binders,8,19.008,0.7,-12.672
CA-2015-155600,2015-12-04,2015-12-07,Rose O'Brian,Consumer,South,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,Binders,7,1598.058,0.7,-1065.372
CA-2015-155600,2015-12-04,2015-12-07,Rose O'Brian,Consumer,South,Deluxe Chalkboard Eraser Cleaner,Office Supplies,Art,4,36.96,0.2,12.012
CA-2017-162565,2017-12-11,2017-12-11,Ralph Ritter,Consumer,Central,Xerox 21,Office Supplies,Paper,2,10.368,0.2,3.6288
CA-2017-162565,2017-12-11,2017-12-11,Ralph Ritter,Consumer,Central,Electrix Halogen Magnifier Lamp,Furniture,Furnishings,1,77.72,0.6,-66.062
CA-2017-162565,2017-12-11,2017-12-11,Ralph Ritter,Consumer,Central,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,2,520.464,0.3,-14.8704
CA-2016-127642,2016-05-21,2016-05-23,Christine Phan,Corporate,East,Easy-staple paper,Office Supplies,Paper,2,111.96,0.0,54.8604
US-2017-163195,2017-02-17,2017-02-21,Lauren Leatherbury,Consumer,South,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Technology,Phones,3,29.16,0.0,8.4564
CA-2017-111332,2017-05-20,2017-05-22,Nat Carroll,Consumer,Central,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,Art,3,131.94,0.0,35.6238
CA-2017-111332,2017-05-20,2017-05-22,Nat Carroll,Consumer,Central,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,Art,4,25.92,0.0,8.2944
CA-2017-111332,2017-05-20,2017-05-22,Nat Carroll,Consumer,Central,Fellowes High-Stak Drawer Files,Office Supplies,Storage,4,704.76,0.0,162.0948
CA-2017-111332,2017-05-20,2017-05-22,Nat Carroll,Consumer,Central,Staples,Office Supplies,Fasteners,3,7.41,0.0,3.4827
CA-2017-111332,2017-05-20,2017-05-22,Nat Carroll,Consumer,Central,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,Art,10,21.5,0.0,7.095
CA-2017-117044,2017-09-11,2017-09-13,Helen Andreada,Consumer,Central,Acco Hot Clips Clips to Go,Office Supplies,Fasteners,4,10.528,0.2,3.29
CA-2017-117044,2017-09-11,2017-09-13,Helen Andreada,Consumer,Central,Xerox 1927,Office Supplies,Paper,6,20.544,0.2,6.42
US-2016-165078,2016-11-05,2016-11-10,Michelle Arnett,Home Office,Central,Premium Transparent Presentation Covers by GBC,Office Supplies,Binders,5,104.9,0.0,50.352
US-2016-165078,2016-11-05,2016-11-10,Michelle Arnett,Home Office,Central,Prismacolor Color Pencil Set,Office Supplies,Art,2,39.68,0.0,16.2688
US-2016-165078,2016-11-05,2016-11-10,Michelle Arnett,Home Office,Central,Avery 503,Office Supplies,Labels,5,51.75,0.0,24.84
US-2017-169320,2017-07-23,2017-07-25,Lena Hernandez,Consumer,Central,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art,2,11.68,0.0,5.4896
US-2017-169320,2017-07-23,2017-07-25,Lena Hernandez,Consumer,Central,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack",Technology,Accessories,5,159.75,0.0,11.1825
CA-2016-158575,2016-11-18,2016-11-24,Sean Braxton,Corporate,East,Holmes 99% HEPA Air Purifier,Office Supplies,Appliances,6,103.968,0.2,16.8948
CA-2014-166954,2014-04-25,2014-04-30,Beth Thompson,Home Office,West,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furniture,Furnishings,5,303.25,0.0,63.6825
CA-2014-166954,2014-04-25,2014-04-30,Beth Thompson,Home Office,West,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,3,270.72,0.0,78.5088
CA-2014-166954,2014-04-25,2014-04-30,Beth Thompson,Home Office,West,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,5,1487.04,0.2,148.704
CA-2015-140830,2015-11-30,2015-12-02,Paul Stevenson,Home Office,South,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,2,17.48,0.0,8.2156
CA-2015-140830,2015-11-30,2015-12-02,Paul Stevenson,Home Office,South,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Envelopes,2,71.88,0.0,32.346
CA-2015-152891,2015-10-25,2015-10-30,Trudy Brown,Consumer,West,Boston 19500 Mighty Mite Electric Pencil Sharpener,Office Supplies,Art,3,60.45,0.0,16.3215
CA-2015-152891,2015-10-25,2015-10-30,Trudy Brown,Consumer,West,Balt Solid Wood Rectangular Table,Furniture,Tables,3,253.176,0.2,-31.647
US-2015-122784,2015-07-20,2015-07-27,Russell Applegate,Consumer,Central,Avery Durable Binders,Office Supplies,Binders,5,2.88,0.8,-4.464
US-2015-122784,2015-07-20,2015-07-27,Russell Applegate,Consumer,Central,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Furniture,Bookcases,4,384.944,0.3,-126.4816
US-2015-122784,2015-07-20,2015-07-27,Russell Applegate,Consumer,Central,Pyle PMP37LED,Technology,Phones,2,153.584,0.2,13.4386
US-2015-122784,2015-07-20,2015-07-27,Russell Applegate,Consumer,Central,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Furniture,Bookcases,5,913.43,0.3,-52.196
CA-2016-156811,2016-10-27,2016-11-02,Bart Pistole,Corporate,West,Staple holder,Office Supplies,Appliances,4,43.92,0.0,11.8584
CA-2016-156811,2016-10-27,2016-11-02,Bart Pistole,Corporate,West,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders,3,25.032,0.2,7.8225
CA-2017-111556,2017-11-20,2017-11-22,Carlos Daly,Consumer,East,Xerox 1968,Office Supplies,Paper,7,46.76,0.0,22.4448
CA-2017-111556,2017-11-20,2017-11-22,Carlos Daly,Consumer,East,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Furniture,Bookcases,2,183.968,0.2,-25.2956
CA-2017-111556,2017-11-20,2017-11-22,Carlos Daly,Consumer,East,Samsung Galaxy Mega 6.3,Technology,Phones,3,1259.97,0.0,327.5922
CA-2017-111556,2017-11-20,2017-11-22,Carlos Daly,Consumer,East,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Art,3,68.97,0.0,19.3116
CA-2016-108868,2016-09-08,2016-09-12,Ken Black,Corporate,Central,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,Art,2,70.368,0.2,6.1572
CA-2016-108868,2016-09-08,2016-09-12,Ken Black,Corporate,Central,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones,5,59.96,0.2,21.7355
CA-2014-142965,2014-07-20,2014-07-20,Scot Wooten,Consumer,East,Fellowes Neat Ideas Storage Cubes,Office Supplies,Storage,1,25.984,0.2,-5.1968
CA-2014-142965,2014-07-20,2014-07-20,Scot Wooten,Consumer,East,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,3,27.36,0.7,-21.888
CA-2016-148740,2016-11-15,2016-11-19,Anna Häberlin,Corporate,West,Polycom SoundPoint IP 450 VoIP phone,Technology,Phones,2,361.376,0.2,27.1032
US-2014-138758,2014-07-07,2014-07-11,John Lee,Consumer,East,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,2,172.186,0.3,-46.7362
US-2014-138758,2014-07-07,2014-07-11,John Lee,Consumer,East,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furniture,Furnishings,2,69.008,0.2,12.0764
CA-2016-131737,2016-03-17,2016-03-17,Gary Zandusky,Consumer,East,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,Envelopes,5,199.9,0.0,89.955
CA-2016-131737,2016-03-17,2016-03-17,Gary Zandusky,Consumer,East,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Office Supplies,Appliances,3,901.95,0.0,297.6435
CA-2016-131737,2016-03-17,2016-03-17,Gary Zandusky,Consumer,East,Electrix Halogen Magnifier Lamp,Furniture,Furnishings,5,971.5,0.0,252.59
CA-2016-114538,2016-12-26,2016-12-27,Roy Collins,Consumer,West,SANFORD Major Accent Highlighters,Office Supplies,Art,2,11.328,0.2,2.5488
CA-2014-127936,2014-09-02,2014-09-04,Clay Ludtke,Consumer,East,SANFORD Major Accent Highlighters,Office Supplies,Art,3,21.24,0.0,8.0712
CA-2015-164336,2015-07-05,2015-07-10,Mitch Webber,Consumer,East,HP Standard 104 key PS/2 Keyboard,Technology,Accessories,3,34.8,0.2,2.175
CA-2015-164336,2015-07-05,2015-07-10,Mitch Webber,Consumer,East,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage,3,38.976,0.2,-2.436
CA-2016-100041,2016-11-20,2016-11-25,Barbara Fisher,Corporate,Central,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Office Supplies,Paper,2,9.08,0.0,4.086
CA-2016-100041,2016-11-20,2016-11-25,Barbara Fisher,Corporate,Central,Xerox 189,Office Supplies,Paper,3,314.55,0.0,150.984
CA-2016-100041,2016-11-20,2016-11-25,Barbara Fisher,Corporate,Central,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,Binders,1,4.91,0.0,2.3077
US-2014-154879,2014-05-06,2014-05-11,Steve Nguyen,Home Office,West,Staple-on labels,Office Supplies,Labels,2,5.78,0.0,2.7166
US-2014-154879,2014-05-06,2014-05-11,Steve Nguyen,Home Office,West,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,6,107.94,0.0,30.2232
CA-2014-130624,2014-06-21,2014-06-24,Toby Braunhardt,Consumer,East,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Office Supplies,Paper,3,19.65,0.0,9.039
CA-2014-130624,2014-06-21,2014-06-24,Toby Braunhardt,Consumer,East,GE 2-Jack Phone Line Splitter,Technology,Phones,3,617.97,0.0,160.6722
CA-2014-130624,2014-06-21,2014-06-24,Toby Braunhardt,Consumer,East,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Office Supplies,Appliances,3,59.7,0.0,26.865
CA-2017-132339,2017-08-19,2017-08-23,Jennifer Braxton,Corporate,East,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,Binders,1,387.99,0.0,182.3553
CA-2014-153983,2014-11-29,2014-12-06,Alan Hwang,Consumer,West,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,Phones,2,575.92,0.2,71.99
CA-2014-153983,2014-11-29,2014-12-06,Alan Hwang,Consumer,West,Staples,Office Supplies,Fasteners,5,30.4,0.0,15.2
CA-2017-112900,2017-04-09,2017-04-12,Ken Lonsdale,Consumer,Central,GBC Recycled Regency Composition Covers,Office Supplies,Binders,8,478.24,0.0,219.9904
CA-2014-160157,2014-12-20,2014-12-27,Mark Hamilton,Consumer,East,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Furniture,Furnishings,3,190.848,0.2,-21.4704
CA-2014-139633,2014-12-17,2014-12-24,Erin Creighton,Consumer,East,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders,4,5.484,0.7,-4.0216
CA-2015-163090,2015-11-17,2015-11-21,Greg Hansen,Consumer,Central,Acme Box Cutter Scissors,Office Supplies,Supplies,5,40.92,0.2,3.069
CA-2014-117016,2014-03-04,2014-03-09,Sanjit Chand,Consumer,South,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,Art,3,15.552,0.2,2.3328
CA-2017-159464,2017-05-18,2017-05-19,Todd Boyes,Corporate,South,"Acco Six-Outlet Power Strip, 4' Cord Length",Office Supplies,Appliances,2,17.24,0.0,4.4824
CA-2017-159464,2017-05-18,2017-05-19,Todd Boyes,Corporate,South,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases,3,302.94,0.0,75.735
CA-2017-159464,2017-05-18,2017-05-19,Todd Boyes,Corporate,South,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,Technology,Phones,5,34.75,0.0,15.6375
CA-2017-159464,2017-05-18,2017-05-19,Todd Boyes,Corporate,South,Poly Designer Cover & Back,Office Supplies,Binders,6,113.94,0.0,54.6912
CA-2017-159464,2017-05-18,2017-05-19,Todd Boyes,Corporate,South,Apple EarPods with Remote and Mic,Technology,Phones,2,55.98,0.0,15.6744
US-2017-103226,2017-09-22,2017-09-28,David Wiener,Corporate,West,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,Paper,3,27.18,0.0,12.231
CA-2017-119452,2017-03-21,2017-03-27,Clay Ludtke,Consumer,Central,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,6,1805.88,0.0,523.7052
CA-2017-147725,2017-09-14,2017-09-14,Liz Thompson,Consumer,East,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,Art,3,70.95,0.0,18.447
CA-2016-168893,2016-11-03,2016-11-08,Arthur Prichep,Consumer,South,Advantus Plastic Paper Clips,Office Supplies,Fasteners,4,20.0,0.0,9.6
CA-2016-168893,2016-11-03,2016-11-08,Arthur Prichep,Consumer,South,Economy #2 Pencils,Office Supplies,Art,3,7.98,0.0,2.0748
CA-2016-168893,2016-11-03,2016-11-08,Arthur Prichep,Consumer,South,Magna Visual Magnetic Picture Hangers,Furniture,Furnishings,5,24.1,0.0,9.158
CA-2016-168893,2016-11-03,2016-11-08,Arthur Prichep,Consumer,South,Boston 16750 Black Compact Battery Pencil Sharpener,Office Supplies,Art,1,8.75,0.0,2.625
CA-2016-168893,2016-11-03,2016-11-08,Arthur Prichep,Consumer,South,Global Adaptabilities Conference Tables,Furniture,Tables,3,842.94,0.0,160.1586
CA-2016-163398,2016-05-03,2016-05-08,Christy Brittain,Consumer,Central,Heavy-Duty E-Z-D Binders,Office Supplies,Binders,1,2.182,0.8,-3.6003
CA-2016-163398,2016-05-03,2016-05-08,Christy Brittain,Consumer,Central,Newell 316,Office Supplies,Art,7,27.384,0.2,2.7384
CA-2016-163398,2016-05-03,2016-05-08,Christy Brittain,Consumer,Central,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances,3,26.406,0.8,-71.2962
CA-2016-162726,2016-12-27,2017-01-02,Meg Tillman,Consumer,Central,Xerox 214,Office Supplies,Paper,2,10.368,0.2,3.6288
CA-2016-162726,2016-12-27,2017-01-02,Meg Tillman,Consumer,Central,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Office Supplies,Paper,4,23.68,0.2,7.4
US-2016-111290,2016-07-22,2016-07-26,Dennis Kane,Consumer,Central,Plantronics Audio 995 Wireless Stereo Headset,Technology,Accessories,1,109.95,0.0,36.2835
US-2016-111290,2016-07-22,2016-07-26,Dennis Kane,Consumer,Central,Fellowes Staxonsteel Drawer Files,Office Supplies,Storage,5,965.85,0.0,135.219
US-2016-111290,2016-07-22,2016-07-26,Dennis Kane,Consumer,Central,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,5,29.2,0.0,10.512
US-2016-111290,2016-07-22,2016-07-26,Dennis Kane,Consumer,Central,Xerox 192,Office Supplies,Paper,5,32.4,0.0,15.552
US-2014-147704,2014-11-16,2014-11-21,Steven Roelle,Home Office,Central,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,Envelopes,5,78.35,0.0,36.8245
US-2014-147704,2014-11-16,2014-11-21,Steven Roelle,Home Office,Central,Xerox 1954,Office Supplies,Paper,6,31.68,0.0,14.256
US-2014-147704,2014-11-16,2014-11-21,Steven Roelle,Home Office,Central,Wilson Jones Active Use Binders,Office Supplies,Binders,4,29.12,0.0,14.2688
US-2014-147704,2014-11-16,2014-11-21,Steven Roelle,Home Office,Central,"File Shuttle II and Handi-File, Black",Office Supplies,Storage,5,169.45,0.0,42.3625
CA-2015-121965,2015-06-19,2015-06-23,Logan Haushalter,Consumer,West,Eldon 200 Class Desk Accessories,Furniture,Furnishings,2,12.56,0.0,4.0192
CA-2015-121965,2015-06-19,2015-06-23,Logan Haushalter,Consumer,West,Xerox 231,Office Supplies,Paper,1,6.48,0.0,3.1104
CA-2015-121965,2015-06-19,2015-06-23,Logan Haushalter,Consumer,West,Cameo Buff Policy Envelopes,Office Supplies,Envelopes,3,186.69,0.0,87.7443
CA-2016-147137,2016-07-04,2016-07-06,Anna Andreadi,Consumer,West,"Master Caster Door Stop, Brown",Furniture,Furnishings,5,25.4,0.0,8.636
CA-2016-147137,2016-07-04,2016-07-06,Anna Andreadi,Consumer,West,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,Envelopes,2,43.96,0.0,20.6612
CA-2016-147137,2016-07-04,2016-07-06,Anna Andreadi,Consumer,West,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,5,1279.165,0.15,225.735
CA-2016-147137,2016-07-04,2016-07-06,Anna Andreadi,Consumer,West,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,4,27.92,0.0,0.5584
US-2015-146745,2015-09-03,2015-09-08,Ann Steele,Home Office,West,Office Star - Ergonomically Designed Knee Chair,Furniture,Chairs,2,129.568,0.2,-12.9568
US-2015-146745,2015-09-03,2015-09-08,Ann Steele,Home Office,West,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders,2,6.368,0.2,2.1492
CA-2017-115175,2017-08-07,2017-08-12,Matt Collins,Consumer,West,Xerox 1891,Office Supplies,Paper,5,244.55,0.0,114.9385
CA-2017-105851,2017-03-13,2017-03-20,Sanjit Engle,Consumer,West,Martin Yale Chadless Opener Electric Letter Opener,Office Supplies,Supplies,2,1332.496,0.2,-299.8116
US-2017-125717,2017-09-28,2017-10-01,Darrin Sayre,Home Office,West,Dana Halogen Swing-Arm Architect Lamp,Furniture,Furnishings,1,32.776,0.2,3.2776
US-2017-125717,2017-09-28,2017-10-01,Darrin Sayre,Home Office,West,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,Storage,2,147.184,0.2,-29.4368
US-2017-125717,2017-09-28,2017-10-01,Darrin Sayre,Home Office,West,Lenovo 17-Key USB Numeric Keypad,Technology,Accessories,2,54.384,0.2,1.3596
